x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
-0.3289320142677886,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,-0.41933845496510547,0.4662745900979947,0.21981055530860327,-0.6373310900407132,-0.600681657073002,1.175302738701923,0.32943768066614004,0.282442148928134,-0.5472164146773815
-0.326780075311086,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,-1.1793540694494045,-1.1359216532263996,0.000692076385318118,-0.6373310900407132,-0.600681657073002,1.175302738701923,-0.7413783028993499,-0.13486275668907527,-0.2536457456550622
-0.33572149212145874,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,-0.7936532613496947,0.032864519841728314,0.000692076385318118,-0.6373310900407132,-0.600681657073002,1.175302738701923,0.37544245901081114,-0.19227719001224836,-0.4711055004864098
-0.2745708507472811,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,-1.0171035450089363,1.0488914058523195,0.0013569352290384589,-0.6373310900407132,-0.600681657073002,1.175302738701923,0.2179308607735797,1.1716656894211803,-0.9712629365985093
-0.3210450591720183,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,-0.4549197103248578,0.7327152070588142,0.10317531815307898,-0.6373310900407132,-0.600681657073002,1.175302738701923,0.3927490184833301,0.16481257821724282,-0.3188836721044663
-0.2768169588317488,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,-0.20300442237781408,0.821528746045754,0.08636388739043438,-0.6373310900407132,-0.600681657073002,1.175302738701923,0.4406158949990952,0.8495847219985021,-0.7972951327334312
-0.30518860567095535,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,-0.6712537429121492,1.1163896954823942,0.14254445968480942,-0.6373310900407132,-0.600681657073002,1.175302738701923,0.4147655909768519,1.0120255577421138,-0.8734060469244028
-0.3328778169793223,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,-0.5132729691148501,0.906789743473216,0.28710376827659095,-0.6373310900407132,-0.600681657073002,1.175302738701923,0.41246535205961793,0.5106995301885539,-0.7538031817671617
-0.3223820282699157,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,-0.9758292887916242,0.6083762524770985,0.31322322285132137,-0.6373310900407132,-0.600681657073002,1.175302738701923,-0.5833190287294437,0.5401069228662768,-0.9386439733738071
-0.34198664557238834,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,-0.6712537429121492,0.7717931642130675,0.4212152950384802,-0.6373310900407132,-0.600681657073002,1.175302738701923,0.22132645155616262,0.3020470773799493,-0.6450733043514877
-0.308985597908984,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,-0.338213192744872,0.7185050408209036,0.3126533438424182,-0.6373310900407132,-0.600681657073002,1.175302738701923,-0.5508966135151042,0.6479340293512603,-0.8407870836997006
-0.33023526849278245,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,0.2994029033018815,0.9174473681516491,0.31327071276872986,-0.6373310900407132,-0.600681657073002,1.175302738701923,0.34247236786379687,0.020576318893173975,-0.44935952500327514
-0.30355866595334485,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,0.5541646916777051,0.6652169174287397,0.2108349609183775,-0.6373310900407132,-0.600681657073002,1.175302738701923,0.25802073904536493,-0.09425254775317222,-0.16666184372252307
-0.2886357656571616,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,-0.8135787643511561,0.906789743473216,0.20798556587386136,-0.6373310900407132,-0.600681657073002,1.175302738701923,0.03829315485629235,1.3929213105202378,-1.0691198262726158
-0.2626043960301875,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,-0.3026319373851196,1.1163896954823942,0.18044141377687284,-0.6373310900407132,-0.600681657073002,1.175302738701923,0.2196834237581389,0.054184767667714094,-0.8734060469244028
-0.25873648630087914,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,-0.47626846354070845,0.4769322147764274,0.09258506657096117,-0.6373310900407132,-0.600681657073002,1.175302738701923,-1.3590472197698287,2.1085011990114926,-1.014754887564779
-0.28620480706263685,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,-0.8306577669238375,0.9387626175085144,-0.0037244859336818164,-0.6373310900407132,-0.600681657073002,1.175302738701923,0.02295822874140157,0.7977716968044194,-1.0256278753063461
-0.23259815914607326,-0.4872401872268243,-0.4368257263064949,-0.27232906767920845,-0.14407485473245107,-0.26847393223975785,1.0062609071385888,-0.016736723303638533,-0.6373310900407132,-0.600681657073002,1.175302738701923,-1.1869674417234513,1.0764417512266495,-0.9821359243400767
-0.4126413933598799,-0.4872401872268243,-0.7545936339900866,-0.27232906767920845,-0.48063666247778425,-0.5004637171853402,-0.013318520431480293,-0.20645894335099943,-0.5224843907669949,-0.7668171686766856,0.3438730420730192,0.4406158949990952,-0.41633351517585054,-0.3949945862954382
-0.4087734836305716,-0.4872401872268243,-0.7545936339900866,-0.27232906767920845,-0.48063666247778425,-0.6314027369092264,-0.25489134647595674,-0.19810071788708572,-0.5224843907669949,-0.7668171686766856,0.3438730420730192,0.22877484424053804,-0.17407261359270557,-0.2753917211381969
-0.4107847501865389,-0.4872401872268243,-0.7545936339900866,-0.27232906767920845,-0.48063666247778425,-0.6185934849797166,-0.9618471168119976,0.06608569265696178,-0.5224843907669949,-0.7668171686766856,0.3438730420730192,0.4406158949990952,-0.5437655501126494,-0.16666184372252307
-0.39975068609250064,-0.4872401872268243,-0.7545936339900866,-0.27232906767920845,-0.48063666247778425,-0.45349646011046724,-1.3632843130329655,0.024816954428887514,-0.5224843907669949,-0.7668171686766856,0.3438730420730192,0.4026071852714743,-0.3533176737235873,0.23563870271546994
-0.41688946734572085,2.7285450484702163,-1.1933465707458712,-0.27232906767920845,-1.0933517483731339,0.4417279247408884,-1.6616978040290835,0.7627152911237296,-0.7521777893144315,-0.9270192691516661,-0.07184180624143187,0.4267049263091591,-1.166922204473918,0.8988909549510803
-0.4161965685784627,2.7285450484702163,-1.1933465707458712,-0.27232906767920845,-1.0933517483731339,1.0523022667142303,-1.874850297597739,0.7627152911237296,-0.7521777893144315,-0.9270192691516661,-0.07184180624143187,0.4265953911226243,-1.4946045800256864,1.3446834523553426
-0.40528573815779584,-0.4872401872268243,-0.6161167934857691,-0.27232906767920845,-0.9207559495293732,0.6907967122591511,-2.3331281587703483,0.914588046996436,-0.7521777893144315,-1.039754080597023,-0.2566039610478559,0.3147599656704595,-1.0941038987957474,0.4422254698052504
-0.4036511481128882,-0.4872401872268243,-0.6161167934857691,-0.27232906767920845,-0.9207559495293732,-0.16457666658928316,-2.2016841210696776,0.914588046996436,-0.7521777893144315,-1.039754080597023,-0.2566039610478559,0.29241478761733325,-0.9582697516653135,0.30087662916487434
-0.4015747769747624,-0.4872401872268243,-0.6161167934857691,-0.27232906767920845,-0.9207559495293732,-0.10480015758489908,-2.2052366626291553,0.914588046996436,-0.7521777893144315,-1.039754080597023,-0.2566039610478559,0.413889309484572,-0.7300123704048936,0.23563870271546994
-0.40583796452431864,-0.4872401872268243,-0.6161167934857691,-0.27232906767920845,-0.9207559495293732,-0.30690168802829004,-1.0151352402041616,0.914588046996436,-0.7521777893144315,-1.039754080597023,-0.2566039610478559,0.3583549699113618,-0.4345380915953931,-0.1449158682393884
-0.40017270329470656,-0.4872401872268243,-0.6161167934857691,-0.27232906767920845,-0.9207559495293732,-0.8576995209972479,-1.2353928168917725,0.6199131094760665,-0.7521777893144315,-1.039754080597023,-0.2566039610478559,0.4406158949990952,-0.34211485746540715,-0.3515026353291685
-0.3982032896844125,-0.4872401872268243,-0.6161167934857691,-0.27232906767920845,-0.9207559495293732,-0.7096814987006813,-1.2531555246891604,0.6199131094760665,-0.7521777893144315,-1.039754080597023,-0.2566039610478559,0.4406158949990952,0.20962384324996333,-0.2753917211381969
-0.3934471674413706,-0.4872401872268243,-0.6161167934857691,-0.27232906767920845,-0.9207559495293732,-0.3624084463895025,0.6012711693581432,0.8996287230127266,-0.7521777893144315,-1.039754080597023,-0.2566039610478559,0.39504925740056407,0.8607875382566824,-0.6450733043514877
-0.39058721615369446,-0.4872401872268243,-0.6161167934857691,-0.27232906767920845,-0.9207559495293732,-1.2604793316696392,0.9494202421869471,0.98539551385266,-0.7521777893144315,-1.039754080597023,-0.2566039610478559,0.4406158949990952,2.5426103290159716,-0.8842790346659701
-0.39455162017441625,-0.4872401872268243,-0.6161167934857691,-0.27232906767920845,-0.9207559495293732,-0.9715595381484539,-0.23357609711909114,1.0887810640511844,-0.7521777893144315,-1.039754080597023,-0.2566039610478559,0.4406158949990952,0.49669600986582857,-0.34062964758760134
-0.4097860923995008,0.41317967876834705,-0.8012384644757514,-0.27232906767920845,-0.9984240590090655,-0.45776621075363766,-0.8126403713139386,1.4340327636117138,-0.6373310900407132,-0.980419969309993,-0.7646998867655181,0.42593818000341466,0.11159920099088719,-0.30801068436289913
-0.4150595635543378,0.41317967876834705,-0.8012384644757514,-0.27232906767920845,-0.9984240590090655,-0.24143217816634627,-0.1980506815243152,1.4340327636117138,-0.6373310900407132,-0.980419969309993,-0.7646998867655181,0.40852208534436085,-0.4513423159826634,-0.22102678243036
-0.41387024234812125,0.41317967876834705,-0.8012384644757514,-0.27232906767920845,-0.9984240590090655,0.32217490673212273,-1.6865655949454266,1.4340327636117138,-0.6373310900407132,-0.980419969309993,-0.7646998867655181,0.4406158949990952,-1.0324884093757567,0.26825766594017214
-0.4143108608595153,0.41317967876834705,-0.8012384644757514,-0.27232906767920845,-0.9984240590090655,-0.40795245324998486,-1.675907970266994,1.4340327636117138,-0.6373310900407132,-0.980419969309993,-0.7646998867655181,0.4406158949990952,-0.5913775192099148,0.0942898620750939
-0.41852056964515566,2.7285450484702163,-1.0402932207147837,-0.27232906767920845,-1.2486879673325184,-0.5645099768328934,-0.7451420816838644,1.6738568465251487,-0.7521777893144315,0.36053094577688133,1.2214932774035294,0.4406158949990952,0.3006467253476768,-0.3949945862954382
-0.4185775361545443,3.371702095609624,-1.4455201855589968,-0.27232906767920845,-1.309096496927834,1.3725335649519963,-1.6581452624696058,2.327745519324176,-0.5224843907669949,-1.0812879584979438,-0.2566039610478559,0.4299909819052072,-1.098304954892565,1.3990483910631797
-0.4177125752772959,3.1573164132298217,-1.515487431287494,-0.27232906767920845,-1.2486879673325184,0.13999887929019317,-1.1678945272616978,2.5609210138004066,-0.8670244885881497,-0.5650811903007841,-0.5337471932574894,0.4406158949990952,-0.9638711597944036,0.23563870271546994
-0.418436863753809,3.8004734603692296,-1.4309436760322265,-0.27232906767920845,-1.2400581773903303,0.7562662221210947,-0.9973725324067736,2.151178006398997,-0.5224843907669949,-0.9032856246368541,-1.5499390446928163,0.39680182038512263,-1.2187352296680012,0.9858748568836194
-0.40214560465047333,0.5846882246721892,-0.8755786630622797,-0.27232906767920845,-0.877606999818433,-0.19873467173464496,-1.3988097286277414,1.9089794276151322,-0.17794429294584016,-0.7371501130331707,0.574825735581048,0.37248500897436815,-0.8112327882766994,0.08341687433352675
-0.4080945358452046,0.5846882246721892,-0.8755786630622797,-0.27232906767920845,-0.877606999818433,-0.509003218471681,-0.7593522479217748,1.4897384367320028,-0.17794429294584016,-0.7371501130331707,0.574825735581048,0.4406158949990952,-0.4807497086603861,-0.3188836721044663
-0.402742009126318,0.5846882246721892,-0.8755786630622797,-0.27232906767920845,-0.877606999818433,-0.7737277583482346,-0.08436935162103215,1.6290738544088377,-0.17794429294584016,-0.7371501130331707,0.574825735581048,0.4210090966093429,0.06958864002271192,-0.41674056177857294
-0.400138988421803,0.5846882246721892,-0.8755786630622797,-0.27232906767920845,-0.877606999818433,-0.45349646011046724,0.8819219525568732,1.4358373804732405,-0.17794429294584016,-0.7371501130331707,0.574825735581048,0.23447067394035426,0.25023405218586614,-0.7103112308008921
-0.4072818911500478,0.5846882246721892,-0.8755786630622797,-0.27232906767920845,-0.877606999818433,0.2438961449406691,-0.027528686669390866,1.6291213443262467,-0.17794429294584016,-0.7371501130331707,0.574825735581048,0.4406158949990952,-0.8294373646962421,-0.03618599082371459
-0.40539502084927614,0.5846882246721892,-0.8755786630622797,-0.27232906767920845,-0.877606999818433,0.6794107105440305,-0.8943488271819234,1.9878601804308187,-0.17794429294584016,-0.7371501130331707,0.574825735581048,0.42615725037648433,-0.44153985175675575,0.26825766594017214
-0.4178334837870188,0.26310970110248516,-1.4221977703161643,-0.27232906767920845,-1.196046248685171,1.1661622838654364,-0.32238963610603094,2.5776849546456426,-0.7521777893144315,-1.1406220697849736,0.06672980986338571,0.40052601672731064,-0.6445908964362702,1.1380966852655625
-0.4159349876680045,2.9429307308500188,-1.1321252307334362,-0.27232906767920845,-1.352245446638774,0.0076366093519163614,-1.8037994664081873,1.3375332514374365,-0.6373310900407132,-0.42267932321191254,-1.088033657676758,0.4406158949990952,-1.1179098833443801,0.10516284981666144
-0.41501073511771897,2.9429307308500188,-1.1321252307334362,-0.27232906767920845,-1.352245446638774,-0.7082582484862908,-1.3313114389976672,1.3375332514374365,-0.6373310900407132,-0.42267932321191254,-1.088033657676758,0.4406158949990952,-0.33791380136858973,-0.34062964758760134
-0.4133714947455143,0.04872401872268244,-0.7385594735106392,-0.27232906767920845,-1.2573177572747063,-0.5787424789767939,-1.675907970266994,1.2836321951786744,-0.6373310900407132,-0.37521203418228866,0.20530142596820164,0.433057967128185,-0.6375891362749078,-0.05793196630684928
-0.40434404688014636,0.04872401872268244,-0.7385594735106392,-0.27232906767920845,-1.2573177572747063,-0.9829455398635745,-1.1288165701074446,1.2836321951786744,-0.6373310900407132,-0.37521203418228866,0.20530142596820164,0.4406158949990952,0.06118652782907676,-0.558089402418949
-0.40520203226644924,0.04872401872268244,-0.7385594735106392,-0.27232906767920845,-1.2573177572747063,-0.5687797274760638,-1.263813149367593,1.2836321951786744,-0.6373310900407132,-0.37521203418228866,0.20530142596820164,0.4406158949990952,-0.5409648460481044,-0.17753483146409063
-0.409840733745241,-0.4872401872268243,-0.047632921941728995,-0.27232906767920845,-1.2227985975059543,0.1883893865794554,-2.2016841210696776,0.708671765112742,-0.6373310900407132,-0.612548479330408,0.3438730420730192,0.29635805433259094,-0.8308377167285147,0.18127376400763304
-0.4016445318842179,-0.4872401872268243,-0.047632921941728995,-0.27232906767920845,-1.2227985975059543,-0.4606127111824175,-1.81445709108662,0.708671765112742,-0.6373310900407132,-0.612548479330408,0.3438730420730192,0.22198366267537223,-0.38832647453040015,-0.0905509295315515
-0.4094477810886416,-0.4872401872268243,-0.047632921941728995,-0.27232906767920845,-1.2227985975059543,-0.3125946888858497,-2.1590536223559464,0.708671765112742,-0.6373310900407132,-0.612548479330408,0.3438730420730192,0.3750043182646718,-0.9988799606012164,0.029051935625689848
-0.3973859946619587,-0.4872401872268243,-0.047632921941728995,-0.27232906767920845,-1.2227985975059543,-0.05640965029563685,-2.215894287307588,0.708671765112742,-0.6373310900407132,-0.612548479330408,0.3438730420730192,0.22450297196567587,-0.7160088500821685,0.0942898620750939
-0.4109219348418015,-0.4872401872268243,0.24681257049903016,-0.27232906767920845,-1.0156836388934416,-0.016558644292715384,-2.222999370426543,0.21677120059445273,-0.5224843907669949,-0.060741244361030525,0.11292034856499047,0.4189279280651792,-0.8224356045348795,0.17040077626606587
-0.40904320261379956,-0.4872401872268243,0.24681257049903016,-0.27232906767920845,-1.0156836388934416,0.0019436084943554304,-0.8375081622302819,0.33601838320744987,-0.5224843907669949,-0.060741244361030525,0.11292034856499047,0.29088129500584436,-0.5199595655640167,-0.12316989275625372
-0.40829798766444986,-0.4872401872268243,0.24681257049903016,-0.27232906767920845,-1.0156836388934416,-0.008019143006374619,0.21049159781560794,0.1221237951991109,-0.5224843907669949,-0.060741244361030525,0.11292034856499047,0.186056121491915,-0.09565289978544471,-0.2753917211381969
-0.4099790809823277,-0.4872401872268243,0.24681257049903016,-0.27232906767920845,-1.0156836388934416,-0.20585092280659517,-0.8090878297544613,0.1403124335666049,-0.5224843907669949,-0.060741244361030525,0.11292034856499047,0.33173791958337334,-0.33371274527177225,-0.18840781920565777
-0.4135377439463833,-0.4872401872268243,0.24681257049903016,-0.27232906767920845,-1.0156836388934416,-0.07491190308270766,-0.5284370465557312,0.5789293107524439,-0.5224843907669949,-0.060741244361030525,0.11292034856499047,0.3256039491374172,-0.043839874591361794,-0.1449158682393884
-0.41035110716609047,-0.4872401872268243,0.24681257049903016,-0.27232906767920845,-1.0156836388934416,-0.5844354798343547,-1.1359216532263996,0.33601838320744987,-0.5224843907669949,-0.060741244361030525,0.11292034856499047,0.4314149393301613,-0.4975539330476564,-0.24277275791349467
-0.41531998188297176,0.5846882246721892,-0.9149352387845594,-0.27232906767920845,-1.1106113282575099,0.6295969530403789,-1.2460504415702052,0.7625253314540953,-0.6373310900407132,-0.7549503464192796,0.25149196466980805,0.4406158949990952,-1.0310880573434842,0.5944472981871936
-0.41491424082630546,0.5846882246721892,-0.9149352387845594,-0.27232906767920845,-1.1106113282575099,0.47588592988625017,0.06483739387702685,0.7625253314540953,-0.6373310900407132,-0.7549503464192796,0.25149196466980805,0.4267049263091591,-0.760820115114889,0.1486548007829308
-0.41584779403118516,0.5846882246721892,-0.9149352387845594,-0.27232906767920845,-1.1106113282575099,0.024715611924596627,-1.2922334818434136,0.7625253314540953,-0.6373310900407132,-0.7549503464192796,0.25149196466980805,0.4406158949990952,-0.8308377167285147,0.24651169045703747
-0.4159733528682051,0.5846882246721892,-0.9149352387845594,-0.27232906767920845,-1.1106113282575099,-0.167423167018063,-0.7771149557191628,0.7625253314540953,-0.6373310900407132,-0.7549503464192796,0.25149196466980805,0.37204686822822824,-0.7202099061789861,0.039924923367257
-0.41422017947722306,-0.4872401872268243,-0.9688683240336093,-0.27232906767920845,-0.9121261595871852,0.14853838057653393,-0.7309319154459542,0.46747047459445734,-0.7521777893144315,-0.956686324795181,0.0205392711617793,0.4406158949990952,-0.4247356273694857,0.1486548007829308
-0.4134342741640243,-0.4872401872268243,-0.9688683240336093,-0.27232906767920845,-0.9121261595871852,0.4915416822445412,-0.4431760491282691,0.305197426809268,-0.7521777893144315,-0.956686324795181,0.0205392711617793,0.39022970919302713,-0.8574444053416924,0.4422254698052504
-0.41407020642189374,-0.4872401872268243,-0.9688683240336093,-0.27232906767920845,-0.9121261595871852,-0.38375719960535437,-0.8339556206708043,0.30021098548136466,-0.7521777893144315,-0.956686324795181,0.0205392711617793,0.4306481930244168,0.02897843108680888,-0.003567027599012372
-0.4117880583008741,-0.4872401872268243,-0.9688683240336093,-0.27232906767920845,-0.9121261595871852,-0.2328926768800055,-0.4183082582119261,-0.02253049322748785,-0.7521777893144315,-0.956686324795181,0.0205392711617793,0.42144723735548223,-0.5899771671776424,-0.03618599082371459
-0.4135214678008437,-0.4872401872268243,-1.126294626922728,-0.27232906767920845,-0.5669345618996645,1.0281070130695986,0.6296915018339638,-0.17730013406211845,-0.8670244885881497,-0.8202178688350125,-0.30279449974946065,0.4406158949990952,-1.0016806646657614,0.11603583755822897
-0.41393767209392823,-0.4872401872268243,-1.126294626922728,-0.27232906767920845,-0.5669345618996645,1.130581028505684,-0.19449813996483759,-0.18071940811553777,-0.8670244885881497,-0.8202178688350125,-0.30279449974946065,0.4314149393301613,-0.9736736240203111,0.6705582123781652
-0.4146561476613201,-0.4872401872268243,-1.126294626922728,-0.27232906767920845,-0.5669345618996645,0.1883893865794554,-0.08792189318051004,-0.33373192200605023,-0.8670244885881497,-0.8202178688350125,-0.30279449974946065,0.3889152869546079,-0.5381641419835592,0.007305960142555163
-0.41553040919316253,-0.4872401872268243,-1.126294626922728,-0.27232906767920845,-0.5669345618996645,0.17131038400677512,0.1891763484587426,-0.33382690184086744,-0.8670244885881497,-0.8202178688350125,-0.30279449974946065,0.40392160750989353,-0.6235856159521826,-0.05793196630684928
-0.41521534951878847,0.7133196341000708,0.5689534310406528,-0.27232906767920845,-0.7826793104543648,0.22397064193920774,-0.5319895881152089,-0.06132975575031471,-0.6373310900407132,-0.8202178688350125,-0.11803234494303828,0.41991374474399334,-0.6291870240812727,0.039924923367257
-0.41675925818140386,0.7133196341000708,0.5689534310406528,-0.27232906767920845,-0.7826793104543648,-0.10480015758489908,-1.4094673533061743,-0.06132975575031471,-0.6373310900407132,-0.8202178688350125,-0.11803234494303828,0.4343723893666042,-0.9022556703744129,0.26825766594017214
-0.41510955457278087,0.7133196341000708,0.5689534310406528,-0.27232906767920845,-0.7826793104543648,-0.05071664943807718,0.30996276148098045,-0.0855021237112926,-0.6373310900407132,-0.8202178688350125,-0.11803234494303828,0.4406158949990952,-0.28890148023905177,-0.21015379468879244
-0.40591353234289546,-0.4872401872268243,-1.2020924764619334,-0.27232906767920845,-0.9466453193559373,0.48442543117259096,-0.3827828426171501,-0.14239504476679665,-0.8670244885881497,-0.7846174020627945,-0.21041342234624946,0.014304949005142382,-0.8406401809544223,0.6379392491534629
-0.40672733961987645,-0.4872401872268243,-1.2020924764619334,-0.27232906767920845,-0.9466453193559373,-0.17311616787562267,0.0364170614012057,-0.14239504476679665,-0.8670244885881497,-0.7846174020627945,-0.21041342234624946,0.38508155542588507,-0.1838750778186132,-0.12316989275625372
-0.40605420474363074,-0.4872401872268243,-1.2020924764619334,-0.27232906767920845,-0.9466453193559373,2.5395987407518583,0.2637797212077718,-0.14239504476679665,-0.8670244885881497,-0.7846174020627945,-0.21041342234624946,0.4406158949990952,-1.1823260768289157,1.7578569865349036
-0.41058362353094224,-0.4872401872268243,-1.2020924764619334,-0.27232906767920845,-0.9466453193559373,2.185209437368729,-1.125264028547967,-0.14239504476679665,-0.8670244885881497,-0.7846174020627945,-0.21041342234624946,0.40370253713682325,-1.2719486068943566,2.3123793613548393
-0.4121263696117334,-0.4872401872268243,-1.2020924764619334,-0.27232906767920845,-0.9466453193559373,1.6102163507551397,-0.2158133893217032,-0.14239504476679665,-0.8670244885881497,-0.7846174020627945,-0.21041342234624946,0.4406158949990952,-0.9050563744389579,1.1598426607486978
-0.4028187395267191,-0.4872401872268243,-0.3756043862940598,-0.27232906767920845,-0.2994110736918356,0.6295969530403789,0.40232884202739816,-0.4830877122561003,-0.5224843907669949,-0.1438090001628723,1.1291122000003166,0.41717536508062003,-0.4527426680149359,0.5400823594793567
-0.40681104551122305,-0.4872401872268243,-0.3756043862940598,-0.27232906767920845,-0.2994110736918356,0.706452464617442,0.09681026791232487,-0.44590310692516566,-0.5224843907669949,-0.1438090001628723,1.1291122000003166,0.42615725037648433,-0.6978042736626259,0.4313524820636829
-0.3935064591144078,-0.4872401872268243,-0.3756043862940598,-0.27232906767920845,-0.2994110736918356,0.17131038400677512,0.5977186277986658,-0.5130538501409275,-0.5224843907669949,-0.1438090001628723,1.1291122000003166,-3.1313265379050197,-0.28330007210996155,-0.4276135495201401
